Validation error, mini-batch count, D/T.
0.234188, 29100, 2018-03-09 01:01:41.
0.234964, 29150, 2018-03-09 01:02:03.
0.233561, 29200, 2018-03-09 01:02:25.
0.238566, 29250, 2018-03-09 01:02:47.
0.231917, 29300, 2018-03-09 01:03:09.
0.233365, 29350, 2018-03-09 01:03:32.
0.245423, 29400, 2018-03-09 01:03:54.
0.231359, 29450, 2018-03-09 01:04:16.
0.22905, 29500, 2018-03-09 01:04:38.
0.236287, 29550, 2018-03-09 01:05:00.
0.23026, 29600, 2018-03-09 01:05:22.
0.234766, 29650, 2018-03-09 01:05:44.
0.237223, 29700, 2018-03-09 01:06:06.
0.2382, 29750, 2018-03-09 01:06:28.
0.235084, 29800, 2018-03-09 01:06:50.
0.233836, 29850, 2018-03-09 01:07:13.
0.23389, 29900, 2018-03-09 01:07:35.
0.229567, 29950, 2018-03-09 01:07:57.
0.233836, 30000, 2018-03-09 01:08:19.
0.229887, 30050, 2018-03-09 01:08:41.
0.228923, 30100, 2018-03-09 01:09:03.
0.231317, 30150, 2018-03-09 01:09:25.
0.233032, 30200, 2018-03-09 01:09:47.
0.230785, 30250, 2018-03-09 01:10:09.
0.234288, 30300, 2018-03-09 01:10:31.
0.228991, 30350, 2018-03-09 01:10:54.
0.234285, 30400, 2018-03-09 01:11:16.
0.234591, 30450, 2018-03-09 01:11:38.
0.230655, 30500, 2018-03-09 01:12:00.
0.237684, 30550, 2018-03-09 01:12:22.
0.231913, 30600, 2018-03-09 01:12:44.
0.232385, 30650, 2018-03-09 01:13:06.
0.230292, 30700, 2018-03-09 01:13:28.
0.230216, 30750, 2018-03-09 01:13:50.
0.230031, 30800, 2018-03-09 01:14:12.
0.232397, 30850, 2018-03-09 01:14:35.
0.233259, 30900, 2018-03-09 01:14:57.
0.23242, 30950, 2018-03-09 01:15:19.
0.236691, 31000, 2018-03-09 01:15:41.
0.238503, 31050, 2018-03-09 01:16:03.
0.234363, 31100, 2018-03-09 01:16:25.
0.23738, 31150, 2018-03-09 01:16:47.
0.233027, 31200, 2018-03-09 01:17:09.
0.234257, 31250, 2018-03-09 01:17:31.
0.234928, 31300, 2018-03-09 01:17:54.
0.230542, 31350, 2018-03-09 01:18:16.
0.233142, 31400, 2018-03-09 01:18:38.
0.229848, 31450, 2018-03-09 01:19:00.
0.23354, 31500, 2018-03-09 01:19:22.
0.234811, 31550, 2018-03-09 01:19:44.
0.238207, 31600, 2018-03-09 01:20:06.
0.232719, 31650, 2018-03-09 01:20:28.
0.235057, 31700, 2018-03-09 01:20:50.
0.233383, 31750, 2018-03-09 01:21:12.
0.231018, 31800, 2018-03-09 01:21:34.
0.238598, 31850, 2018-03-09 01:21:56.
0.231107, 31900, 2018-03-09 01:22:18.
0.23248, 31950, 2018-03-09 01:22:41.
0.2288, 32000, 2018-03-09 01:23:03.
0.236581, 32050, 2018-03-09 01:23:25.
0.232135, 32100, 2018-03-09 01:23:47.
0.233213, 32150, 2018-03-09 01:24:09.
0.233746, 32200, 2018-03-09 01:24:31.
0.227158, 32250, 2018-03-09 01:24:56.
0.231774, 32300, 2018-03-09 01:25:18.
0.239583, 32350, 2018-03-09 01:25:40.
0.233019, 32400, 2018-03-09 01:26:02.
0.231203, 32450, 2018-03-09 01:26:24.
0.235349, 32500, 2018-03-09 01:26:46.
0.231503, 32550, 2018-03-09 01:27:08.
0.229132, 32600, 2018-03-09 01:27:30.
0.235676, 32650, 2018-03-09 01:27:52.
0.239768, 32700, 2018-03-09 01:28:14.
0.230482, 32750, 2018-03-09 01:28:36.
0.235259, 32800, 2018-03-09 01:28:58.
0.229741, 32850, 2018-03-09 01:29:20.
0.240567, 32900, 2018-03-09 01:29:42.
0.229509, 32950, 2018-03-09 01:30:04.
0.236252, 33000, 2018-03-09 01:30:26.
0.231201, 33050, 2018-03-09 01:30:49.
0.23214, 33100, 2018-03-09 01:31:11.
0.230843, 33150, 2018-03-09 01:31:33.
0.229381, 33200, 2018-03-09 01:31:55.
0.229793, 33250, 2018-03-09 01:32:17.
0.228556, 33300, 2018-03-09 01:32:39.
0.234515, 33350, 2018-03-09 01:33:01.
0.233874, 33400, 2018-03-09 01:33:23.
0.23889, 33450, 2018-03-09 01:33:45.
0.231872, 33500, 2018-03-09 01:34:07.
0.241233, 33550, 2018-03-09 01:34:29.
0.2334, 33600, 2018-03-09 01:34:51.
0.244871, 33650, 2018-03-09 01:35:13.
0.230387, 33700, 2018-03-09 01:35:35.
0.232156, 33750, 2018-03-09 01:35:57.
0.230678, 33800, 2018-03-09 01:36:19.
0.233197, 33850, 2018-03-09 01:36:41.
0.228319, 33900, 2018-03-09 01:37:04.
0.234072, 33950, 2018-03-09 01:37:26.
0.229369, 34000, 2018-03-09 01:37:48.
0.236641, 34050, 2018-03-09 01:38:10.
0.235678, 34100, 2018-03-09 01:38:32.
0.23333, 34150, 2018-03-09 01:38:54.
0.227813, 34200, 2018-03-09 01:39:16.
0.231535, 34250, 2018-03-09 01:39:38.
0.237224, 34300, 2018-03-09 01:40:00.
0.231775, 34350, 2018-03-09 01:40:22.
0.244841, 34400, 2018-03-09 01:40:44.
0.232814, 34450, 2018-03-09 01:41:07.
0.232154, 34500, 2018-03-09 01:41:29.
0.232133, 34550, 2018-03-09 01:41:51.
0.233707, 34600, 2018-03-09 01:42:13.
0.230479, 34650, 2018-03-09 01:42:35.
0.237957, 34700, 2018-03-09 01:42:57.
0.230938, 34750, 2018-03-09 01:43:19.
0.233732, 34800, 2018-03-09 01:43:41.
0.2328, 34850, 2018-03-09 01:44:03.
0.23599, 34900, 2018-03-09 01:44:25.
0.235104, 34950, 2018-03-09 01:44:47.
0.232223, 35000, 2018-03-09 01:45:09.
0.230825, 35050, 2018-03-09 01:45:31.
0.232685, 35100, 2018-03-09 01:45:53.
0.237938, 35150, 2018-03-09 01:46:15.
0.234916, 35200, 2018-03-09 01:46:37.
0.234462, 35250, 2018-03-09 01:46:59.
0.230835, 35300, 2018-03-09 01:47:22.
0.228344, 35350, 2018-03-09 01:47:44.
0.250959, 35400, 2018-03-09 01:48:06.
0.231882, 35450, 2018-03-09 01:48:28.
0.235921, 35500, 2018-03-09 01:48:50.
0.23317, 35550, 2018-03-09 01:49:12.
0.229829, 35600, 2018-03-09 01:49:34.
0.233174, 35650, 2018-03-09 01:49:56.
0.234372, 35700, 2018-03-09 01:50:18.
0.23274, 35750, 2018-03-09 01:50:40.
0.230863, 35800, 2018-03-09 01:51:02.
0.227858, 35850, 2018-03-09 01:51:24.
0.233883, 35900, 2018-03-09 01:51:46.
0.228584, 35950, 2018-03-09 01:52:08.
0.231983, 36000, 2018-03-09 01:52:30.
0.23173, 36050, 2018-03-09 01:52:53.
0.235288, 36100, 2018-03-09 01:53:15.
0.235266, 36150, 2018-03-09 01:53:37.
0.230035, 36200, 2018-03-09 01:53:59.
0.234017, 36250, 2018-03-09 01:54:21.
0.235597, 36300, 2018-03-09 01:54:43.
0.232635, 36350, 2018-03-09 01:55:05.
0.235916, 36400, 2018-03-09 01:55:27.
0.239161, 36450, 2018-03-09 01:55:49.
0.231219, 36500, 2018-03-09 01:56:11.
0.236791, 36550, 2018-03-09 01:56:33.
0.2319, 36600, 2018-03-09 01:56:55.
0.233406, 36650, 2018-03-09 01:57:17.
0.236676, 36700, 2018-03-09 01:57:39.
0.231386, 36750, 2018-03-09 01:58:01.
0.233799, 36800, 2018-03-09 01:58:23.
0.234773, 36850, 2018-03-09 01:58:45.
0.231045, 36900, 2018-03-09 01:59:07.
0.234282, 36950, 2018-03-09 01:59:29.
0.240034, 37000, 2018-03-09 01:59:51.
0.236157, 37050, 2018-03-09 02:00:13.
0.235445, 37100, 2018-03-09 02:00:35.
0.233705, 37150, 2018-03-09 02:00:57.
0.229764, 37200, 2018-03-09 02:01:19.
0.236051, 37250, 2018-03-09 02:01:41.
0.227785, 37300, 2018-03-09 02:02:03.
0.229785, 37350, 2018-03-09 02:02:25.
0.228627, 37400, 2018-03-09 02:02:47.
0.229237, 37450, 2018-03-09 02:03:10.
0.23082, 37500, 2018-03-09 02:03:32.
0.23195, 37550, 2018-03-09 02:03:54.
0.232255, 37600, 2018-03-09 02:04:16.
0.232575, 37650, 2018-03-09 02:04:38.
0.233955, 37700, 2018-03-09 02:05:00.
0.231475, 37750, 2018-03-09 02:05:22.
0.235361, 37800, 2018-03-09 02:05:44.
0.239409, 37850, 2018-03-09 02:06:06.
0.228464, 37900, 2018-03-09 02:06:28.
0.229939, 37950, 2018-03-09 02:06:50.
0.229421, 38000, 2018-03-09 02:07:12.
0.234927, 38050, 2018-03-09 02:07:34.
0.233618, 38100, 2018-03-09 02:07:56.
0.229838, 38150, 2018-03-09 02:08:18.
0.233736, 38200, 2018-03-09 02:08:40.
0.233407, 38250, 2018-03-09 02:09:02.
0.235711, 38300, 2018-03-09 02:09:24.
0.234376, 38350, 2018-03-09 02:09:46.
0.231937, 38400, 2018-03-09 02:10:08.
0.233305, 38450, 2018-03-09 02:10:30.
0.231525, 38500, 2018-03-09 02:10:52.
0.239953, 38550, 2018-03-09 02:11:14.
0.22814, 38600, 2018-03-09 02:11:36.
0.23217, 38650, 2018-03-09 02:11:59.
0.232436, 38700, 2018-03-09 02:12:21.
0.232791, 38750, 2018-03-09 02:12:43.
0.230874, 38800, 2018-03-09 02:13:05.
0.235605, 38850, 2018-03-09 02:13:27.
0.235927, 38900, 2018-03-09 02:13:49.
0.228957, 38950, 2018-03-09 02:14:11.
0.237677, 39000, 2018-03-09 02:14:33.
0.23777, 39050, 2018-03-09 02:14:55.
0.231906, 39100, 2018-03-09 02:15:17.
0.23684, 39150, 2018-03-09 02:15:39.
0.234352, 39200, 2018-03-09 02:16:01.
0.231462, 39250, 2018-03-09 02:16:23.
0.23407, 39300, 2018-03-09 02:16:45.
0.234163, 39350, 2018-03-09 02:17:07.
0.22964, 39400, 2018-03-09 02:17:29.
0.230972, 39450, 2018-03-09 02:17:51.
0.229244, 39500, 2018-03-09 02:18:13.
0.231114, 39550, 2018-03-09 02:18:35.
0.229688, 39600, 2018-03-09 02:18:57.
0.231777, 39650, 2018-03-09 02:19:20.
0.235346, 39700, 2018-03-09 02:19:42.
0.237917, 39750, 2018-03-09 02:20:04.
0.230916, 39800, 2018-03-09 02:20:26.
0.231015, 39850, 2018-03-09 02:20:48.
0.23459, 39900, 2018-03-09 02:21:10.
0.234002, 39950, 2018-03-09 02:21:32.
0.228609, 40000, 2018-03-09 02:21:54.
0.23343, 40050, 2018-03-09 02:22:16.
0.240075, 40100, 2018-03-09 02:22:38.
0.229774, 40150, 2018-03-09 02:23:00.
0.230056, 40200, 2018-03-09 02:23:22.
0.230664, 40250, 2018-03-09 02:23:44.
0.237347, 40300, 2018-03-09 02:24:06.
0.234085, 40350, 2018-03-09 02:24:28.
0.237999, 40400, 2018-03-09 02:24:50.
0.2353, 40450, 2018-03-09 02:25:12.
0.232592, 40500, 2018-03-09 02:25:34.
0.229381, 40550, 2018-03-09 02:25:56.
0.235613, 40600, 2018-03-09 02:26:18.
0.235127, 40650, 2018-03-09 02:26:40.
0.228793, 40700, 2018-03-09 02:27:02.
0.2357, 40750, 2018-03-09 02:27:24.
0.234964, 40800, 2018-03-09 02:27:46.
0.230354, 40850, 2018-03-09 02:28:08.
0.232813, 40900, 2018-03-09 02:28:31.
0.23706, 40950, 2018-03-09 02:28:53.
0.232824, 41000, 2018-03-09 02:29:15.
0.238767, 41050, 2018-03-09 02:29:37.
0.234734, 41100, 2018-03-09 02:29:59.
0.231673, 41150, 2018-03-09 02:30:21.
0.232449, 41200, 2018-03-09 02:30:43.
0.234378, 41250, 2018-03-09 02:31:05.
0.238303, 41300, 2018-03-09 02:31:27.
0.230149, 41350, 2018-03-09 02:31:49.
0.229443, 41400, 2018-03-09 02:32:11.
0.232032, 41450, 2018-03-09 02:32:33.
0.236292, 41500, 2018-03-09 02:32:55.
0.22912, 41550, 2018-03-09 02:33:17.
0.235067, 41600, 2018-03-09 02:33:39.
0.230879, 41650, 2018-03-09 02:34:01.
0.232318, 41700, 2018-03-09 02:34:23.
0.230197, 41750, 2018-03-09 02:34:45.
0.235713, 41800, 2018-03-09 02:35:08.
0.230973, 41850, 2018-03-09 02:35:30.
0.234293, 41900, 2018-03-09 02:35:52.
0.240036, 41950, 2018-03-09 02:36:14.
0.239012, 42000, 2018-03-09 02:36:36.
0.234651, 42050, 2018-03-09 02:36:58.
0.235341, 42100, 2018-03-09 02:37:20.
0.239121, 42150, 2018-03-09 02:37:42.
0.236006, 42200, 2018-03-09 02:38:04.
0.233521, 42250, 2018-03-09 02:38:26.
0.235155, 42300, 2018-03-09 02:38:48.
0.233208, 42350, 2018-03-09 02:39:10.
0.233748, 42400, 2018-03-09 02:39:32.
0.232747, 42450, 2018-03-09 02:39:54.
0.235089, 42500, 2018-03-09 02:40:16.
0.238832, 42550, 2018-03-09 02:40:38.
0.231766, 42600, 2018-03-09 02:41:00.
0.231512, 42650, 2018-03-09 02:41:22.
0.230272, 42700, 2018-03-09 02:41:44.
0.232561, 42750, 2018-03-09 02:42:06.
0.234992, 42800, 2018-03-09 02:42:28.
0.236066, 42850, 2018-03-09 02:42:51.
0.232833, 42900, 2018-03-09 02:43:13.
0.230388, 42950, 2018-03-09 02:43:35.
0.234562, 43000, 2018-03-09 02:43:57.
0.229749, 43050, 2018-03-09 02:44:19.
0.238269, 43100, 2018-03-09 02:44:40.
0.233784, 43150, 2018-03-09 02:45:03.
0.231857, 43200, 2018-03-09 02:45:25.
0.233439, 43250, 2018-03-09 02:45:47.
0.235, 43300, 2018-03-09 02:46:09.
0.230957, 43350, 2018-03-09 02:46:31.
0.232866, 43400, 2018-03-09 02:46:53.
0.230111, 43450, 2018-03-09 02:47:15.
0.227945, 43500, 2018-03-09 02:47:37.
0.239395, 43550, 2018-03-09 02:47:59.
0.232609, 43600, 2018-03-09 02:48:21.
0.231969, 43650, 2018-03-09 02:48:43.
0.236946, 43700, 2018-03-09 02:49:05.
0.23199, 43750, 2018-03-09 02:49:27.
0.231461, 43800, 2018-03-09 02:49:49.
0.233291, 43850, 2018-03-09 02:50:11.
0.230722, 43900, 2018-03-09 02:50:33.
0.23532, 43950, 2018-03-09 02:50:55.
0.232028, 44000, 2018-03-09 02:51:17.
0.23413, 44050, 2018-03-09 02:51:39.
0.233181, 44100, 2018-03-09 02:52:01.
0.231949, 44150, 2018-03-09 02:52:23.
0.231037, 44200, 2018-03-09 02:52:45.
0.232109, 44250, 2018-03-09 02:53:07.
0.236092, 44300, 2018-03-09 02:53:29.
0.228643, 44350, 2018-03-09 02:53:51.
0.233842, 44400, 2018-03-09 02:54:13.
0.232205, 44450, 2018-03-09 02:54:34.
0.230059, 44500, 2018-03-09 02:54:57.
0.234409, 44550, 2018-03-09 02:55:18.
0.232851, 44600, 2018-03-09 02:55:40.
0.234216, 44650, 2018-03-09 02:56:02.
0.233534, 44700, 2018-03-09 02:56:24.
0.230077, 44750, 2018-03-09 02:56:46.
0.236652, 44800, 2018-03-09 02:57:08.
0.230899, 44850, 2018-03-09 02:57:30.
0.233318, 44900, 2018-03-09 02:57:52.
0.233253, 44950, 2018-03-09 02:58:14.
0.232372, 45000, 2018-03-09 02:58:36.
0.245365, 45050, 2018-03-09 02:58:58.
0.233412, 45100, 2018-03-09 02:59:20.
0.232047, 45150, 2018-03-09 02:59:42.
0.237013, 45200, 2018-03-09 03:00:04.
0.230272, 45250, 2018-03-09 03:00:26.
0.239467, 45300, 2018-03-09 03:00:48.
0.236057, 45350, 2018-03-09 03:01:10.
0.233093, 45400, 2018-03-09 03:01:32.
0.230298, 45450, 2018-03-09 03:01:54.
0.237341, 45500, 2018-03-09 03:02:16.
0.232088, 45550, 2018-03-09 03:02:38.
0.235936, 45600, 2018-03-09 03:03:00.
0.230695, 45650, 2018-03-09 03:03:23.
0.231902, 45700, 2018-03-09 03:03:45.
0.238363, 45750, 2018-03-09 03:04:07.
0.234744, 45800, 2018-03-09 03:04:29.
0.234014, 45850, 2018-03-09 03:04:51.
0.231886, 45900, 2018-03-09 03:05:13.
0.230389, 45950, 2018-03-09 03:05:35.
0.227396, 46000, 2018-03-09 03:05:57.
0.236395, 46050, 2018-03-09 03:06:19.
0.236115, 46100, 2018-03-09 03:06:41.
0.234953, 46150, 2018-03-09 03:07:03.
0.235431, 46200, 2018-03-09 03:07:25.
0.229012, 46250, 2018-03-09 03:07:47.
0.235554, 46300, 2018-03-09 03:08:09.
0.231095, 46350, 2018-03-09 03:08:31.
0.232793, 46400, 2018-03-09 03:08:53.
0.232841, 46450, 2018-03-09 03:09:15.
0.231154, 46500, 2018-03-09 03:09:37.
0.232658, 46550, 2018-03-09 03:09:59.
0.231741, 46600, 2018-03-09 03:10:21.
0.228651, 46650, 2018-03-09 03:10:43.
0.235218, 46700, 2018-03-09 03:11:05.
0.229797, 46750, 2018-03-09 03:11:27.
0.230317, 46800, 2018-03-09 03:11:49.
0.232739, 46850, 2018-03-09 03:12:11.
0.23524, 46900, 2018-03-09 03:12:33.
0.233672, 46950, 2018-03-09 03:12:55.
0.229794, 47000, 2018-03-09 03:13:17.
0.231115, 47050, 2018-03-09 03:13:39.
0.228924, 47100, 2018-03-09 03:14:01.
0.235352, 47150, 2018-03-09 03:14:23.
0.233897, 47200, 2018-03-09 03:14:45.
0.232279, 47250, 2018-03-09 03:15:07.
0.241928, 47300, 2018-03-09 03:15:29.
0.237231, 47350, 2018-03-09 03:15:51.
0.231719, 47400, 2018-03-09 03:16:13.
0.233972, 47450, 2018-03-09 03:16:35.
0.230761, 47500, 2018-03-09 03:16:57.
0.232818, 47550, 2018-03-09 03:17:19.
0.231327, 47600, 2018-03-09 03:17:41.
0.229778, 47650, 2018-03-09 03:18:03.
0.236471, 47700, 2018-03-09 03:18:25.
0.23307, 47750, 2018-03-09 03:18:46.
0.235064, 47800, 2018-03-09 03:19:08.
0.234273, 47850, 2018-03-09 03:19:30.
0.232782, 47900, 2018-03-09 03:19:53.
0.232718, 47950, 2018-03-09 03:20:15.
0.236047, 48000, 2018-03-09 03:20:37.
0.236449, 48050, 2018-03-09 03:20:59.
0.231409, 48100, 2018-03-09 03:21:21.
0.240268, 48150, 2018-03-09 03:21:43.
0.237236, 48200, 2018-03-09 03:22:05.
0.233939, 48250, 2018-03-09 03:22:27.
0.234187, 48300, 2018-03-09 03:22:49.
0.228351, 48350, 2018-03-09 03:23:11.
0.237794, 48400, 2018-03-09 03:23:33.
0.240433, 48450, 2018-03-09 03:23:55.
0.233132, 48500, 2018-03-09 03:24:17.
0.242667, 48550, 2018-03-09 03:24:39.
0.229573, 48600, 2018-03-09 03:25:01.
0.231542, 48650, 2018-03-09 03:25:23.
0.231757, 48700, 2018-03-09 03:25:45.
0.235903, 48750, 2018-03-09 03:26:07.
0.233332, 48800, 2018-03-09 03:26:29.
0.23097, 48850, 2018-03-09 03:26:51.
0.241613, 48900, 2018-03-09 03:27:13.
0.230735, 48950, 2018-03-09 03:27:35.
0.230693, 49000, 2018-03-09 03:27:57.
0.2362, 49050, 2018-03-09 03:28:19.
0.228769, 49100, 2018-03-09 03:28:41.
0.236319, 49150, 2018-03-09 03:29:03.
0.23535, 49200, 2018-03-09 03:29:25.
0.233175, 49250, 2018-03-09 03:29:47.
0.229968, 49300, 2018-03-09 03:30:09.
0.2365, 49350, 2018-03-09 03:30:31.
0.235182, 49400, 2018-03-09 03:30:53.
0.232794, 49450, 2018-03-09 03:31:15.
0.235246, 49500, 2018-03-09 03:31:37.
0.234067, 49550, 2018-03-09 03:31:59.
0.232553, 49600, 2018-03-09 03:32:21.
0.230628, 49650, 2018-03-09 03:32:43.
0.231523, 49700, 2018-03-09 03:33:05.
0.227775, 49750, 2018-03-09 03:33:27.
0.235795, 49800, 2018-03-09 03:33:49.
0.231919, 49850, 2018-03-09 03:34:11.
0.234621, 49900, 2018-03-09 03:34:33.
0.228581, 49950, 2018-03-09 03:34:55.
0.232433, 50000, 2018-03-09 03:35:17.
0.229172, 50050, 2018-03-09 03:35:39.
0.240758, 50100, 2018-03-09 03:36:01.
0.231507, 50150, 2018-03-09 03:36:23.
0.233601, 50200, 2018-03-09 03:36:45.
0.232586, 50250, 2018-03-09 03:37:07.
0.236706, 50300, 2018-03-09 03:37:29.
0.23107, 50350, 2018-03-09 03:37:51.
0.23068, 50400, 2018-03-09 03:38:13.
0.235386, 50450, 2018-03-09 03:38:35.
0.236005, 50500, 2018-03-09 03:38:57.
0.228535, 50550, 2018-03-09 03:39:19.
0.232636, 50600, 2018-03-09 03:39:41.
0.231325, 50650, 2018-03-09 03:40:03.
0.23959, 50700, 2018-03-09 03:40:25.
0.231317, 50750, 2018-03-09 03:40:47.
0.237076, 50800, 2018-03-09 03:41:09.
0.231854, 50850, 2018-03-09 03:41:31.
0.236747, 50900, 2018-03-09 03:41:53.
0.233532, 50950, 2018-03-09 03:42:15.
0.235563, 51000, 2018-03-09 03:42:37.
0.233356, 51050, 2018-03-09 03:42:59.
0.231182, 51100, 2018-03-09 03:43:21.
0.23261, 51150, 2018-03-09 03:43:43.
0.232567, 51200, 2018-03-09 03:44:05.
0.229941, 51250, 2018-03-09 03:44:27.
0.232554, 51300, 2018-03-09 03:44:49.
0.242772, 51350, 2018-03-09 03:45:11.
0.231427, 51400, 2018-03-09 03:45:33.
0.238002, 51450, 2018-03-09 03:45:55.
0.228312, 51500, 2018-03-09 03:46:17.
0.236583, 51550, 2018-03-09 03:46:39.
0.238003, 51600, 2018-03-09 03:47:01.
0.231473, 51650, 2018-03-09 03:47:23.
0.232918, 51700, 2018-03-09 03:47:45.
0.2314, 51750, 2018-03-09 03:48:07.
0.237564, 51800, 2018-03-09 03:48:29.
0.232255, 51850, 2018-03-09 03:48:51.
0.23043, 51900, 2018-03-09 03:49:13.
0.234365, 51950, 2018-03-09 03:49:35.
0.229677, 52000, 2018-03-09 03:49:57.
0.240122, 52050, 2018-03-09 03:50:19.
0.231657, 52100, 2018-03-09 03:50:41.
0.232999, 52150, 2018-03-09 03:51:03.
0.233636, 52200, 2018-03-09 03:51:25.
0.233952, 52250, 2018-03-09 03:51:47.
0.235765, 52300, 2018-03-09 03:52:09.
0.234288, 52350, 2018-03-09 03:52:31.
0.23044, 52400, 2018-03-09 03:52:53.
0.227809, 52450, 2018-03-09 03:53:15.
0.235294, 52500, 2018-03-09 03:53:37.
0.236034, 52550, 2018-03-09 03:53:59.
0.231423, 52600, 2018-03-09 03:54:21.
0.234477, 52650, 2018-03-09 03:54:43.
0.230382, 52700, 2018-03-09 03:55:05.
0.234173, 52750, 2018-03-09 03:55:27.
0.231686, 52800, 2018-03-09 03:55:49.
0.239567, 52850, 2018-03-09 03:56:11.
0.234483, 52900, 2018-03-09 03:56:33.
0.234134, 52950, 2018-03-09 03:56:55.
0.234874, 53000, 2018-03-09 03:57:17.
0.234033, 53050, 2018-03-09 03:57:39.
0.232732, 53100, 2018-03-09 03:58:01.
0.232591, 53150, 2018-03-09 03:58:23.
0.229962, 53200, 2018-03-09 03:58:45.
0.238401, 53250, 2018-03-09 03:59:07.
0.236636, 53300, 2018-03-09 03:59:29.
0.236216, 53350, 2018-03-09 03:59:51.
0.2343, 53400, 2018-03-09 04:00:13.
0.2283, 53450, 2018-03-09 04:00:35.
0.237543, 53500, 2018-03-09 04:00:57.
0.238292, 53550, 2018-03-09 04:01:19.
0.230242, 53600, 2018-03-09 04:01:41.
0.233622, 53650, 2018-03-09 04:02:03.
0.229271, 53700, 2018-03-09 04:02:25.
0.231331, 53750, 2018-03-09 04:02:47.
0.232748, 53800, 2018-03-09 04:03:09.
0.23845, 53850, 2018-03-09 04:03:31.
0.233858, 53900, 2018-03-09 04:03:53.
0.233147, 53950, 2018-03-09 04:04:15.
0.228402, 54000, 2018-03-09 04:04:37.
0.234893, 54050, 2018-03-09 04:04:59.
0.233598, 54100, 2018-03-09 04:05:21.
0.231414, 54150, 2018-03-09 04:05:43.
0.231048, 54200, 2018-03-09 04:06:05.
0.237409, 54250, 2018-03-09 04:06:27.
0.230503, 54300, 2018-03-09 04:06:49.
0.236516, 54350, 2018-03-09 04:07:11.
0.233708, 54400, 2018-03-09 04:07:33.
0.233673, 54450, 2018-03-09 04:07:55.
0.23703, 54500, 2018-03-09 04:08:17.
0.232877, 54550, 2018-03-09 04:08:39.
0.234828, 54600, 2018-03-09 04:09:01.
0.236256, 54650, 2018-03-09 04:09:23.
0.232997, 54700, 2018-03-09 04:09:45.
0.235783, 54750, 2018-03-09 04:10:07.
0.23077, 54800, 2018-03-09 04:10:29.
0.230076, 54850, 2018-03-09 04:10:51.
0.239465, 54900, 2018-03-09 04:11:13.
0.234952, 54950, 2018-03-09 04:11:35.
0.232959, 55000, 2018-03-09 04:11:57.
0.228623, 55050, 2018-03-09 04:12:19.
0.228741, 55100, 2018-03-09 04:12:41.
0.235484, 55150, 2018-03-09 04:13:03.
0.232783, 55200, 2018-03-09 04:13:25.
0.23553, 55250, 2018-03-09 04:13:47.
0.232178, 55300, 2018-03-09 04:14:09.
0.231047, 55350, 2018-03-09 04:14:31.
0.235087, 55400, 2018-03-09 04:14:53.
0.232202, 55450, 2018-03-09 04:15:15.
0.230325, 55500, 2018-03-09 04:15:37.
0.229136, 55550, 2018-03-09 04:15:59.
0.231133, 55600, 2018-03-09 04:16:21.
0.228395, 55650, 2018-03-09 04:16:43.
0.23616, 55700, 2018-03-09 04:17:05.
0.238771, 55750, 2018-03-09 04:17:27.
0.233707, 55800, 2018-03-09 04:17:49.
0.233769, 55850, 2018-03-09 04:18:11.
0.233887, 55900, 2018-03-09 04:18:33.
0.233872, 55950, 2018-03-09 04:18:55.
0.233524, 56000, 2018-03-09 04:19:17.
0.233938, 56050, 2018-03-09 04:19:39.
0.234922, 56100, 2018-03-09 04:20:01.
0.232955, 56150, 2018-03-09 04:20:23.
0.239754, 56200, 2018-03-09 04:20:45.
0.229892, 56250, 2018-03-09 04:21:07.
0.234726, 56300, 2018-03-09 04:21:29.
0.231682, 56350, 2018-03-09 04:21:51.
0.240562, 56400, 2018-03-09 04:22:13.
0.236158, 56450, 2018-03-09 04:22:35.
0.227463, 56500, 2018-03-09 04:22:57.
0.23176, 56550, 2018-03-09 04:23:19.
0.234425, 56600, 2018-03-09 04:23:41.
0.236468, 56650, 2018-03-09 04:24:03.
0.236427, 56700, 2018-03-09 04:24:24.
0.234334, 56750, 2018-03-09 04:24:47.
0.231844, 56800, 2018-03-09 04:25:09.
0.232366, 56850, 2018-03-09 04:25:30.
0.232216, 56900, 2018-03-09 04:25:52.
0.231147, 56950, 2018-03-09 04:26:15.
0.230189, 57000, 2018-03-09 04:26:37.
0.232151, 57050, 2018-03-09 04:26:59.
0.231635, 57100, 2018-03-09 04:27:21.
0.234199, 57150, 2018-03-09 04:27:43.
0.230856, 57200, 2018-03-09 04:28:05.
0.231156, 57250, 2018-03-09 04:28:27.
0.233814, 57300, 2018-03-09 04:28:49.
0.24533, 57350, 2018-03-09 04:29:10.
0.236379, 57400, 2018-03-09 04:29:32.
0.22815, 57450, 2018-03-09 04:29:54.
0.233787, 57500, 2018-03-09 04:30:16.
0.240697, 57550, 2018-03-09 04:30:38.
0.234917, 57600, 2018-03-09 04:31:00.
0.233704, 57650, 2018-03-09 04:31:23.
0.234188, 57700, 2018-03-09 04:31:45.
0.241123, 57750, 2018-03-09 04:32:07.
0.230692, 57800, 2018-03-09 04:32:29.
0.236144, 57850, 2018-03-09 04:32:51.
0.23503, 57900, 2018-03-09 04:33:13.
0.229256, 57950, 2018-03-09 04:33:35.
0.231723, 58000, 2018-03-09 04:33:57.
0.230333, 58050, 2018-03-09 04:34:19.
0.232693, 58100, 2018-03-09 04:34:41.
0.235489, 58150, 2018-03-09 04:35:03.
