Validation error, mini-batch count, D/T.
0.11851, 29050, 2018-03-10 16:48:49.
0.119077, 29100, 2018-03-10 16:50:42.
0.117523, 29150, 2018-03-10 16:52:36.
0.119539, 29200, 2018-03-10 16:54:31.
0.117922, 29250, 2018-03-10 16:56:21.
0.118075, 29300, 2018-03-10 16:58:12.
0.116854, 29350, 2018-03-10 17:00:06.
0.126334, 29400, 2018-03-10 17:02:00.
0.119024, 29450, 2018-03-10 17:03:54.
0.118732, 29500, 2018-03-10 17:05:45.
0.119952, 29550, 2018-03-10 17:07:38.
0.11801, 29600, 2018-03-10 17:09:28.
0.117741, 29650, 2018-03-10 17:11:22.
0.119218, 29700, 2018-03-10 17:13:15.
0.119319, 29750, 2018-03-10 17:15:08.
0.118816, 29800, 2018-03-10 17:17:01.
0.118256, 29850, 2018-03-10 17:18:54.
0.117979, 29900, 2018-03-10 17:20:46.
0.118415, 29950, 2018-03-10 17:22:41.
0.117406, 30000, 2018-03-10 17:24:37.
0.116857, 30050, 2018-03-10 17:26:32.
0.11753, 30100, 2018-03-10 17:28:23.
0.117667, 30150, 2018-03-10 17:30:15.
0.118455, 30200, 2018-03-10 17:32:08.
0.123944, 30250, 2018-03-10 17:33:59.
0.118858, 30300, 2018-03-10 17:35:52.
0.123595, 30350, 2018-03-10 17:37:45.
0.117416, 30400, 2018-03-10 17:39:41.
0.117549, 30450, 2018-03-10 17:41:35.
0.118709, 30500, 2018-03-10 17:43:29.
0.120248, 30550, 2018-03-10 17:45:21.
0.118536, 30600, 2018-03-10 17:47:13.
0.119614, 30650, 2018-03-10 17:49:05.
0.117646, 30700, 2018-03-10 17:50:58.
0.118084, 30750, 2018-03-10 17:52:52.
0.119059, 30800, 2018-03-10 17:54:46.
0.11908, 30850, 2018-03-10 17:56:36.
0.120787, 30900, 2018-03-10 17:58:31.
0.118049, 30950, 2018-03-10 18:00:21.
0.119566, 31000, 2018-03-10 18:02:12.
0.117197, 31050, 2018-03-10 18:04:05.
0.123484, 31100, 2018-03-10 18:06:00.
0.117138, 31150, 2018-03-10 18:07:51.
0.117145, 31200, 2018-03-10 18:09:44.
0.127815, 31250, 2018-03-10 18:11:33.
0.119935, 31300, 2018-03-10 18:13:30.
0.119546, 31350, 2018-03-10 18:15:23.
0.119983, 31400, 2018-03-10 18:17:15.
0.118839, 31450, 2018-03-10 18:19:09.
0.116945, 31500, 2018-03-10 18:21:06.
0.125285, 31550, 2018-03-10 18:23:00.
0.136918, 31600, 2018-03-10 18:24:52.
0.122796, 31650, 2018-03-10 18:26:48.
0.119696, 31700, 2018-03-10 18:28:41.
0.118494, 31750, 2018-03-10 18:30:33.
0.117324, 31800, 2018-03-10 18:32:27.
0.120448, 31850, 2018-03-10 18:34:18.
0.116881, 31900, 2018-03-10 18:36:10.
0.117926, 31950, 2018-03-10 18:38:02.
0.117252, 32000, 2018-03-10 18:39:55.
0.116964, 32050, 2018-03-10 18:41:47.
0.117323, 32100, 2018-03-10 18:43:40.
0.118669, 32150, 2018-03-10 18:45:32.
0.119514, 32200, 2018-03-10 18:47:26.
0.118551, 32250, 2018-03-10 18:49:19.
0.11675, 32300, 2018-03-10 18:51:17.
0.117945, 32350, 2018-03-10 18:53:12.
0.118088, 32400, 2018-03-10 18:55:06.
0.1191, 32450, 2018-03-10 18:57:00.
0.11778, 32500, 2018-03-10 18:58:55.
0.1185, 32550, 2018-03-10 19:00:46.
0.119986, 32600, 2018-03-10 19:02:38.
0.117287, 32650, 2018-03-10 19:04:28.
0.119859, 32700, 2018-03-10 19:06:24.
0.119779, 32750, 2018-03-10 19:08:17.
0.116921, 32800, 2018-03-10 19:10:09.
0.117861, 32850, 2018-03-10 19:12:01.
0.118724, 32900, 2018-03-10 19:13:53.
0.117441, 32950, 2018-03-10 19:15:47.
0.121171, 33000, 2018-03-10 19:17:42.
0.121516, 33050, 2018-03-10 19:19:34.
0.121192, 33100, 2018-03-10 19:21:26.
0.118422, 33150, 2018-03-10 19:23:17.
0.119611, 33200, 2018-03-10 19:25:08.
0.117754, 33250, 2018-03-10 19:27:02.
0.116819, 33300, 2018-03-10 19:28:56.
0.118143, 33350, 2018-03-10 19:30:49.
0.118475, 33400, 2018-03-10 19:32:43.
0.125805, 33450, 2018-03-10 19:34:36.
0.122601, 33500, 2018-03-10 19:36:29.
0.121744, 33550, 2018-03-10 19:38:20.
0.119509, 33600, 2018-03-10 19:40:16.
0.117152, 33650, 2018-03-10 19:42:06.
0.12026, 33700, 2018-03-10 19:44:01.
0.117804, 33750, 2018-03-10 19:45:53.
0.117742, 33800, 2018-03-10 19:47:49.
0.117413, 33850, 2018-03-10 19:49:43.
0.117155, 33900, 2018-03-10 19:51:36.
0.119774, 33950, 2018-03-10 19:53:30.
0.118897, 34000, 2018-03-10 19:55:20.
0.1178, 34050, 2018-03-10 19:57:18.
0.121863, 34100, 2018-03-10 19:59:13.
0.117749, 34150, 2018-03-10 20:01:07.
0.120533, 34200, 2018-03-10 20:02:59.
0.118513, 34250, 2018-03-10 20:04:51.
0.117617, 34300, 2018-03-10 20:06:42.
0.13609, 34350, 2018-03-10 20:08:34.
0.121607, 34400, 2018-03-10 20:10:24.
0.119362, 34450, 2018-03-10 20:12:15.
0.118325, 34500, 2018-03-10 20:14:10.
0.117343, 34550, 2018-03-10 20:16:08.
0.117542, 34600, 2018-03-10 20:18:02.
0.125981, 34650, 2018-03-10 20:19:56.
0.11947, 34700, 2018-03-10 20:21:48.
0.11845, 34750, 2018-03-10 20:23:40.
0.117799, 34800, 2018-03-10 20:25:33.
0.125689, 34850, 2018-03-10 20:27:26.
0.119606, 34900, 2018-03-10 20:29:20.
0.117289, 34950, 2018-03-10 20:31:13.
0.128108, 35000, 2018-03-10 20:33:07.
0.119156, 35050, 2018-03-10 20:35:02.
0.120088, 35100, 2018-03-10 20:36:54.
0.118267, 35150, 2018-03-10 20:38:46.
0.120527, 35200, 2018-03-10 20:40:40.
0.11824, 35250, 2018-03-10 20:42:33.
0.116781, 35300, 2018-03-10 20:44:25.
0.117981, 35350, 2018-03-10 20:46:17.
0.116493, 35400, 2018-03-10 20:48:12.
0.117171, 35450, 2018-03-10 20:50:03.
0.11662, 35500, 2018-03-10 20:51:58.
0.116535, 35550, 2018-03-10 20:53:54.
0.116419, 35600, 2018-03-10 20:55:49.
0.116353, 35650, 2018-03-10 20:57:45.
0.116417, 35700, 2018-03-10 20:59:38.
0.115953, 35750, 2018-03-10 21:01:34.
0.116055, 35800, 2018-03-10 21:03:27.
0.117164, 35850, 2018-03-10 21:05:23.
0.120082, 35900, 2018-03-10 21:07:15.
0.119252, 35950, 2018-03-10 21:09:05.
0.116273, 36000, 2018-03-10 21:10:58.
0.117439, 36050, 2018-03-10 21:12:50.
0.118014, 36100, 2018-03-10 21:14:44.
0.1162, 36150, 2018-03-10 21:16:37.
0.122361, 36200, 2018-03-10 21:18:31.
0.116734, 36250, 2018-03-10 21:20:26.
0.118257, 36300, 2018-03-10 21:22:16.
0.124049, 36350, 2018-03-10 21:24:09.
0.116623, 36400, 2018-03-10 21:26:02.
0.116044, 36450, 2018-03-10 21:27:54.
0.116157, 36500, 2018-03-10 21:29:50.
0.119231, 36550, 2018-03-10 21:31:43.
0.117067, 36600, 2018-03-10 21:33:38.
0.117395, 36650, 2018-03-10 21:35:33.
0.118239, 36700, 2018-03-10 21:37:26.
0.117361, 36750, 2018-03-10 21:39:21.
0.1173, 36800, 2018-03-10 21:41:14.
0.116739, 36850, 2018-03-10 21:43:07.
0.117576, 36900, 2018-03-10 21:44:59.
0.117258, 36950, 2018-03-10 21:46:55.
0.117465, 37000, 2018-03-10 21:48:50.
0.115678, 37050, 2018-03-10 21:50:47.
0.118021, 37100, 2018-03-10 21:52:40.
0.1177, 37150, 2018-03-10 21:54:36.
0.117091, 37200, 2018-03-10 21:56:30.
0.115387, 37250, 2018-03-10 21:58:24.
0.117172, 37300, 2018-03-10 22:00:18.
0.116992, 37350, 2018-03-10 22:02:11.
0.11576, 37400, 2018-03-10 22:04:05.
0.115844, 37450, 2018-03-10 22:05:59.
0.116338, 37500, 2018-03-10 22:07:51.
0.117461, 37550, 2018-03-10 22:09:42.
0.116918, 37600, 2018-03-10 22:11:38.
0.116141, 37650, 2018-03-10 22:13:29.
0.11698, 37700, 2018-03-10 22:15:23.
0.116273, 37750, 2018-03-10 22:17:19.
0.116496, 37800, 2018-03-10 22:19:12.
0.116288, 37850, 2018-03-10 22:21:05.
0.115935, 37900, 2018-03-10 22:23:02.
0.115472, 37950, 2018-03-10 22:24:55.
0.115429, 38000, 2018-03-10 22:26:52.
0.150103, 38050, 2018-03-10 22:28:44.
0.125099, 38100, 2018-03-10 22:30:36.
0.123521, 38150, 2018-03-10 22:32:29.
0.12029, 38200, 2018-03-10 22:34:24.
0.117842, 38250, 2018-03-10 22:36:17.
0.117032, 38300, 2018-03-10 22:38:08.
0.117246, 38350, 2018-03-10 22:39:57.
0.116717, 38400, 2018-03-10 22:41:53.
0.119773, 38450, 2018-03-10 22:43:49.
0.11655, 38500, 2018-03-10 22:45:45.
0.126079, 38550, 2018-03-10 22:47:34.
0.118052, 38600, 2018-03-10 22:49:30.
0.118705, 38650, 2018-03-10 22:51:26.
0.118135, 38700, 2018-03-10 22:53:21.
0.117838, 38750, 2018-03-10 22:55:12.
0.116971, 38800, 2018-03-10 22:57:05.
0.116219, 38850, 2018-03-10 22:59:00.
0.116296, 38900, 2018-03-10 23:00:55.
0.120207, 38950, 2018-03-10 23:02:47.
0.11696, 39000, 2018-03-10 23:04:39.
0.116122, 39050, 2018-03-10 23:06:30.
0.124243, 39100, 2018-03-10 23:08:25.
0.116339, 39150, 2018-03-10 23:10:20.
0.115878, 39200, 2018-03-10 23:12:13.
0.256427, 39250, 2018-03-10 23:14:03.
0.19114, 39300, 2018-03-10 23:15:56.
0.163184, 39350, 2018-03-10 23:17:53.
0.150104, 39400, 2018-03-10 23:19:49.
0.142923, 39450, 2018-03-10 23:21:41.
0.138279, 39500, 2018-03-10 23:23:35.
0.134869, 39550, 2018-03-10 23:25:28.
0.127741, 39600, 2018-03-10 23:27:23.
0.126557, 39650, 2018-03-10 23:29:17.
0.135934, 39700, 2018-03-10 23:31:11.
0.129474, 39750, 2018-03-10 23:33:03.
0.123287, 39800, 2018-03-10 23:34:57.
0.1228, 39850, 2018-03-10 23:36:52.
0.121281, 39900, 2018-03-10 23:38:45.
0.121462, 39950, 2018-03-10 23:40:36.
0.119884, 40000, 2018-03-10 23:42:29.
0.116056, 40050, 2018-03-10 23:44:21.
0.116821, 40100, 2018-03-10 23:46:12.
0.115755, 40150, 2018-03-10 23:48:04.
0.117741, 40200, 2018-03-10 23:49:59.
0.118559, 40250, 2018-03-10 23:51:54.
0.116218, 40300, 2018-03-10 23:53:44.
0.11535, 40350, 2018-03-10 23:55:42.
0.12146, 40400, 2018-03-10 23:57:34.
0.119299, 40450, 2018-03-10 23:59:29.
0.116427, 40500, 2018-03-11 00:01:22.
0.118657, 40550, 2018-03-11 00:03:17.
0.118352, 40600, 2018-03-11 00:05:09.
0.118344, 40650, 2018-03-11 00:07:01.
0.117202, 40700, 2018-03-11 00:08:54.
0.116538, 40750, 2018-03-11 00:10:49.
0.114789, 40800, 2018-03-11 00:12:45.
0.115253, 40850, 2018-03-11 00:14:40.
0.121569, 40900, 2018-03-11 00:16:33.
0.115897, 40950, 2018-03-11 00:18:27.
0.1171, 41000, 2018-03-11 00:20:22.
0.116604, 41050, 2018-03-11 00:22:13.
0.115547, 41100, 2018-03-11 00:24:07.
0.115235, 41150, 2018-03-11 00:26:00.
0.115464, 41200, 2018-03-11 00:27:55.
0.115226, 41250, 2018-03-11 00:29:51.
0.116727, 41300, 2018-03-11 00:31:46.
0.116588, 41350, 2018-03-11 00:33:39.
0.115574, 41400, 2018-03-11 00:35:32.
0.116507, 41450, 2018-03-11 00:37:21.
0.115743, 41500, 2018-03-11 00:39:14.
0.120679, 41550, 2018-03-11 00:41:09.
0.1168, 41600, 2018-03-11 00:43:00.
0.121143, 41650, 2018-03-11 00:44:55.
0.123012, 41700, 2018-03-11 00:46:47.
0.116861, 41750, 2018-03-11 00:48:42.
0.116209, 41800, 2018-03-11 00:50:36.
0.122677, 41850, 2018-03-11 00:52:29.
0.116849, 41900, 2018-03-11 00:54:23.
0.11814, 41950, 2018-03-11 00:56:19.
0.115731, 42000, 2018-03-11 00:58:14.
0.117365, 42050, 2018-03-11 01:00:06.
0.117316, 42100, 2018-03-11 01:01:58.
0.117137, 42150, 2018-03-11 01:03:52.
0.125225, 42200, 2018-03-11 01:05:44.
0.115456, 42250, 2018-03-11 01:07:39.
0.115044, 42300, 2018-03-11 01:09:34.
0.115215, 42350, 2018-03-11 01:11:32.
0.115028, 42400, 2018-03-11 01:13:27.
0.117787, 42450, 2018-03-11 01:15:17.
0.117091, 42500, 2018-03-11 01:17:09.
0.118909, 42550, 2018-03-11 01:19:04.
0.116483, 42600, 2018-03-11 01:20:55.
0.11601, 42650, 2018-03-11 01:22:50.
0.116785, 42700, 2018-03-11 01:24:42.
0.115225, 42750, 2018-03-11 01:26:36.
0.118573, 42800, 2018-03-11 01:28:30.
0.1159, 42850, 2018-03-11 01:30:24.
0.116363, 42900, 2018-03-11 01:32:18.
0.1152, 42950, 2018-03-11 01:34:12.
0.116993, 43000, 2018-03-11 01:36:04.
0.117579, 43050, 2018-03-11 01:37:58.
0.120498, 43100, 2018-03-11 01:39:51.
0.118647, 43150, 2018-03-11 01:41:46.
0.117562, 43200, 2018-03-11 01:43:42.
0.115471, 43250, 2018-03-11 01:45:35.
0.115754, 43300, 2018-03-11 01:47:29.
0.115819, 43350, 2018-03-11 01:49:20.
0.116328, 43400, 2018-03-11 01:51:15.
0.115514, 43450, 2018-03-11 01:53:09.
0.117881, 43500, 2018-03-11 01:55:02.
0.11915, 43550, 2018-03-11 01:56:56.
0.116167, 43600, 2018-03-11 01:58:49.
0.11603, 43650, 2018-03-11 02:00:43.
0.114786, 43700, 2018-03-11 02:02:39.
0.115856, 43750, 2018-03-11 02:04:33.
0.114797, 43800, 2018-03-11 02:06:25.
0.116651, 43850, 2018-03-11 02:08:18.
0.1166, 43900, 2018-03-11 02:10:11.
0.120495, 43950, 2018-03-11 02:12:08.
0.115418, 44000, 2018-03-11 02:14:03.
0.114214, 44050, 2018-03-11 02:15:57.
0.114974, 44100, 2018-03-11 02:17:47.
0.11493, 44150, 2018-03-11 02:19:40.
0.115019, 44200, 2018-03-11 02:21:35.
0.114672, 44250, 2018-03-11 02:23:27.
0.118577, 44300, 2018-03-11 02:25:23.
0.1163, 44350, 2018-03-11 02:27:18.
0.116134, 44400, 2018-03-11 02:29:11.
0.117836, 44450, 2018-03-11 02:31:06.
0.116007, 44500, 2018-03-11 02:33:00.
0.114947, 44550, 2018-03-11 02:34:49.
0.114886, 44600, 2018-03-11 02:36:45.
0.11585, 44650, 2018-03-11 02:38:39.
0.126898, 44700, 2018-03-11 02:40:35.
0.118092, 44750, 2018-03-11 02:42:31.
0.115159, 44800, 2018-03-11 02:44:27.
0.119777, 44850, 2018-03-11 02:46:22.
0.116654, 44900, 2018-03-11 02:48:14.
0.116078, 44950, 2018-03-11 02:50:06.
0.117229, 45000, 2018-03-11 02:51:59.
0.117231, 45050, 2018-03-11 02:53:53.
0.11443, 45100, 2018-03-11 02:55:46.
0.118409, 45150, 2018-03-11 02:57:38.
0.123392, 45200, 2018-03-11 02:59:27.
0.115559, 45250, 2018-03-11 03:01:18.
0.115848, 45300, 2018-03-11 03:03:13.
0.114421, 45350, 2018-03-11 03:05:09.
0.11506, 45400, 2018-03-11 03:07:03.
0.117679, 45450, 2018-03-11 03:08:55.
0.114151, 45500, 2018-03-11 03:10:52.
0.116364, 45550, 2018-03-11 03:12:47.
0.125434, 45600, 2018-03-11 03:14:39.
0.118183, 45650, 2018-03-11 03:16:34.
0.115205, 45700, 2018-03-11 03:18:29.
0.116124, 45750, 2018-03-11 03:20:21.
0.114598, 45800, 2018-03-11 03:22:13.
0.116253, 45850, 2018-03-11 03:24:07.
0.115774, 45900, 2018-03-11 03:26:02.
0.115208, 45950, 2018-03-11 03:27:55.
0.114647, 46000, 2018-03-11 03:29:47.
0.11501, 46050, 2018-03-11 03:31:39.
0.116008, 46100, 2018-03-11 03:33:33.
0.114746, 46150, 2018-03-11 03:35:24.
0.114963, 46200, 2018-03-11 03:37:19.
0.114124, 46250, 2018-03-11 03:39:15.
0.113909, 46300, 2018-03-11 03:41:13.
0.116209, 46350, 2018-03-11 03:43:08.
0.114623, 46400, 2018-03-11 03:45:01.
0.113799, 46450, 2018-03-11 03:46:58.
0.113927, 46500, 2018-03-11 03:48:46.
0.11609, 46550, 2018-03-11 03:50:42.
0.114306, 46600, 2018-03-11 03:52:34.
0.114969, 46650, 2018-03-11 03:54:27.
0.114512, 46700, 2018-03-11 03:56:16.
0.113758, 46750, 2018-03-11 03:58:17.
0.114217, 46800, 2018-03-11 04:00:09.
0.113791, 46850, 2018-03-11 04:02:06.
0.113448, 46900, 2018-03-11 04:04:01.
0.114138, 46950, 2018-03-11 04:05:55.
0.114956, 47000, 2018-03-11 04:07:51.
0.113939, 47050, 2018-03-11 04:09:41.
0.122119, 47100, 2018-03-11 04:11:35.
0.116878, 47150, 2018-03-11 04:13:32.
0.114421, 47200, 2018-03-11 04:15:25.
0.11485, 47250, 2018-03-11 04:17:18.
0.114688, 47300, 2018-03-11 04:19:10.
0.120937, 47350, 2018-03-11 04:21:01.
0.136741, 47400, 2018-03-11 04:22:56.
0.122974, 47450, 2018-03-11 04:24:49.
0.120551, 47500, 2018-03-11 04:26:40.
0.118232, 47550, 2018-03-11 04:28:35.
0.117096, 47600, 2018-03-11 04:30:27.
0.117184, 47650, 2018-03-11 04:32:18.
0.116272, 47700, 2018-03-11 04:34:12.
0.115778, 47750, 2018-03-11 04:36:06.
0.115808, 47800, 2018-03-11 04:38:01.
0.115535, 47850, 2018-03-11 04:39:54.
0.117596, 47900, 2018-03-11 04:41:46.
0.118373, 47950, 2018-03-11 04:43:38.
0.115013, 48000, 2018-03-11 04:45:34.
0.122225, 48050, 2018-03-11 04:47:30.
0.119711, 48100, 2018-03-11 04:49:22.
0.114608, 48150, 2018-03-11 04:51:15.
0.114747, 48200, 2018-03-11 04:53:09.
0.116198, 48250, 2018-03-11 04:55:05.
0.117698, 48300, 2018-03-11 04:56:57.
0.114531, 48350, 2018-03-11 04:58:50.
0.114485, 48400, 2018-03-11 05:00:46.
0.113675, 48450, 2018-03-11 05:02:38.
0.119547, 48500, 2018-03-11 05:04:28.
0.115574, 48550, 2018-03-11 05:06:21.
0.114725, 48600, 2018-03-11 05:08:14.
0.116295, 48650, 2018-03-11 05:10:08.
0.114783, 48700, 2018-03-11 05:12:01.
0.114802, 48750, 2018-03-11 05:13:53.
0.115639, 48800, 2018-03-11 05:15:45.
0.113621, 48850, 2018-03-11 05:17:39.
0.113997, 48900, 2018-03-11 05:19:28.
0.113401, 48950, 2018-03-11 05:21:25.
0.203954, 49000, 2018-03-11 05:23:20.
0.148564, 49050, 2018-03-11 05:25:14.
0.143172, 49100, 2018-03-11 05:27:06.
0.136671, 49150, 2018-03-11 05:29:03.
0.126472, 49200, 2018-03-11 05:30:57.
0.125119, 49250, 2018-03-11 05:32:51.
0.124741, 49300, 2018-03-11 05:34:43.
0.124256, 49350, 2018-03-11 05:36:38.
0.120833, 49400, 2018-03-11 05:38:34.
0.119577, 49450, 2018-03-11 05:40:29.
0.120306, 49500, 2018-03-11 05:42:19.
0.11775, 49550, 2018-03-11 05:44:11.
0.118688, 49600, 2018-03-11 05:46:03.
0.117445, 49650, 2018-03-11 05:47:58.
0.116781, 49700, 2018-03-11 05:49:50.
0.116693, 49750, 2018-03-11 05:51:44.
0.117056, 49800, 2018-03-11 05:53:37.
0.117776, 49850, 2018-03-11 05:55:33.
0.11707, 49900, 2018-03-11 05:57:26.
0.116994, 49950, 2018-03-11 05:59:20.
0.115941, 50000, 2018-03-11 06:01:11.
0.114439, 50050, 2018-03-11 06:03:03.
0.1139, 50100, 2018-03-11 06:04:56.
0.113963, 50150, 2018-03-11 06:06:48.
0.113796, 50200, 2018-03-11 06:08:42.
0.11542, 50250, 2018-03-11 06:10:35.
0.113467, 50300, 2018-03-11 06:12:29.
0.11401, 50350, 2018-03-11 06:14:23.
0.114946, 50400, 2018-03-11 06:16:14.
0.114043, 50450, 2018-03-11 06:18:08.
0.113073, 50500, 2018-03-11 06:20:05.
0.113386, 50550, 2018-03-11 06:21:57.
0.114572, 50600, 2018-03-11 06:23:50.
0.11643, 50650, 2018-03-11 06:25:45.
0.115775, 50700, 2018-03-11 06:27:40.
0.114348, 50750, 2018-03-11 06:29:32.
0.114251, 50800, 2018-03-11 06:31:28.
0.115383, 50850, 2018-03-11 06:33:22.
0.113034, 50900, 2018-03-11 06:35:17.
0.115593, 50950, 2018-03-11 06:37:11.
0.114797, 51000, 2018-03-11 06:39:03.
0.125872, 51050, 2018-03-11 06:40:58.
0.123428, 51100, 2018-03-11 06:42:54.
0.115191, 51150, 2018-03-11 06:44:48.
0.113881, 51200, 2018-03-11 06:46:43.
0.113901, 51250, 2018-03-11 06:48:35.
0.115522, 51300, 2018-03-11 06:50:28.
0.114055, 51350, 2018-03-11 06:52:20.
0.11412, 51400, 2018-03-11 06:54:11.
0.114898, 51450, 2018-03-11 06:56:06.
0.114017, 51500, 2018-03-11 06:57:58.
0.114277, 51550, 2018-03-11 06:59:51.
0.115781, 51600, 2018-03-11 07:01:47.
0.115511, 51650, 2018-03-11 07:03:39.
0.113785, 51700, 2018-03-11 07:05:33.
0.113693, 51750, 2018-03-11 07:07:26.
0.114195, 51800, 2018-03-11 07:09:18.
0.113103, 51850, 2018-03-11 07:11:13.
0.112754, 51900, 2018-03-11 07:13:08.
0.117144, 51950, 2018-03-11 07:15:03.
0.123277, 52000, 2018-03-11 07:16:56.
0.114014, 52050, 2018-03-11 07:18:52.
0.113058, 52100, 2018-03-11 07:20:45.
0.113284, 52150, 2018-03-11 07:22:38.
0.114354, 52200, 2018-03-11 07:24:35.
0.114493, 52250, 2018-03-11 07:26:29.
0.113882, 52300, 2018-03-11 07:28:21.
0.113982, 52350, 2018-03-11 07:30:14.
0.114825, 52400, 2018-03-11 07:32:09.
0.113654, 52450, 2018-03-11 07:34:02.
0.114171, 52500, 2018-03-11 07:36:01.
0.113064, 52550, 2018-03-11 07:37:54.
0.112912, 52600, 2018-03-11 07:39:49.
0.118495, 52650, 2018-03-11 07:41:39.
0.119977, 52700, 2018-03-11 07:43:31.
0.114931, 52750, 2018-03-11 07:45:28.
0.114733, 52800, 2018-03-11 07:47:21.
0.114206, 52850, 2018-03-11 07:49:14.
0.115222, 52900, 2018-03-11 07:51:06.
0.11275, 52950, 2018-03-11 07:53:02.
0.114069, 53000, 2018-03-11 07:54:57.
0.120602, 53050, 2018-03-11 07:56:53.
0.113873, 53100, 2018-03-11 07:58:45.
0.113448, 53150, 2018-03-11 08:00:36.
0.114169, 53200, 2018-03-11 08:02:28.
0.115263, 53250, 2018-03-11 08:04:24.
0.116186, 53300, 2018-03-11 08:06:16.
0.115121, 53350, 2018-03-11 08:08:08.
0.113355, 53400, 2018-03-11 08:09:59.
0.114358, 53450, 2018-03-11 08:11:52.
0.122137, 53500, 2018-03-11 08:13:46.
0.115327, 53550, 2018-03-11 08:15:42.
0.113134, 53600, 2018-03-11 08:17:32.
0.113196, 53650, 2018-03-11 08:19:26.
0.116547, 53700, 2018-03-11 08:21:21.
0.113567, 53750, 2018-03-11 08:23:13.
0.112794, 53800, 2018-03-11 08:25:05.
0.114339, 53850, 2018-03-11 08:26:59.
0.112716, 53900, 2018-03-11 08:28:55.
0.112786, 53950, 2018-03-11 08:30:47.
0.113199, 54000, 2018-03-11 08:32:42.
0.113837, 54050, 2018-03-11 08:34:35.
0.112792, 54100, 2018-03-11 08:36:27.
0.112564, 54150, 2018-03-11 08:38:22.
0.112119, 54200, 2018-03-11 08:40:20.
0.112566, 54250, 2018-03-11 08:42:12.
0.11268, 54300, 2018-03-11 08:44:03.
0.112912, 54350, 2018-03-11 08:45:56.
0.11244, 54400, 2018-03-11 08:47:50.
0.116012, 54450, 2018-03-11 08:49:44.
0.115347, 54500, 2018-03-11 08:51:34.
0.112979, 54550, 2018-03-11 08:53:24.
0.122791, 54600, 2018-03-11 08:55:17.
0.11744, 54650, 2018-03-11 08:57:09.
0.114977, 54700, 2018-03-11 08:59:03.
0.114398, 54750, 2018-03-11 09:00:55.
0.116575, 54800, 2018-03-11 09:02:47.
0.113843, 54850, 2018-03-11 09:04:41.
0.112893, 54900, 2018-03-11 09:06:37.
0.112365, 54950, 2018-03-11 09:08:30.
0.112494, 55000, 2018-03-11 09:10:27.
0.113782, 55050, 2018-03-11 09:12:19.
0.112358, 55100, 2018-03-11 09:14:09.
0.114511, 55150, 2018-03-11 09:16:03.
0.112896, 55200, 2018-03-11 09:17:59.
0.113058, 55250, 2018-03-11 09:19:53.
0.112471, 55300, 2018-03-11 09:21:45.
0.112057, 55350, 2018-03-11 09:23:42.
0.112351, 55400, 2018-03-11 09:25:39.
0.115109, 55450, 2018-03-11 09:27:32.
0.112947, 55500, 2018-03-11 09:29:24.
0.112183, 55550, 2018-03-11 09:31:19.
0.112717, 55600, 2018-03-11 09:33:11.
0.123564, 55650, 2018-03-11 09:35:05.
0.116146, 55700, 2018-03-11 09:36:58.
0.112296, 55750, 2018-03-11 09:38:55.
0.113232, 55800, 2018-03-11 09:40:48.
0.112868, 55850, 2018-03-11 09:42:41.
0.114472, 55900, 2018-03-11 09:44:36.
0.112859, 55950, 2018-03-11 09:46:30.
0.112952, 56000, 2018-03-11 09:48:23.
0.11432, 56050, 2018-03-11 09:50:15.
0.113125, 56100, 2018-03-11 09:52:09.
0.112729, 56150, 2018-03-11 09:54:01.
0.112484, 56200, 2018-03-11 09:55:54.
0.115551, 56250, 2018-03-11 09:57:47.
0.112475, 56300, 2018-03-11 09:59:42.
0.113131, 56350, 2018-03-11 10:01:39.
0.112538, 56400, 2018-03-11 10:03:30.
0.113065, 56450, 2018-03-11 10:05:24.
0.118564, 56500, 2018-03-11 10:07:16.
0.111941, 56550, 2018-03-11 10:09:12.
0.112741, 56600, 2018-03-11 10:11:01.
0.117448, 56650, 2018-03-11 10:12:54.
0.113364, 56700, 2018-03-11 10:14:47.
0.113725, 56750, 2018-03-11 10:16:44.
0.117446, 56800, 2018-03-11 10:18:40.
0.112461, 56850, 2018-03-11 10:20:32.
0.115542, 56900, 2018-03-11 10:22:25.
0.113304, 56950, 2018-03-11 10:24:19.
0.123302, 57000, 2018-03-11 10:26:13.
0.122035, 57050, 2018-03-11 10:28:08.
0.113709, 57100, 2018-03-11 10:30:02.
0.112778, 57150, 2018-03-11 10:31:54.
0.113349, 57200, 2018-03-11 10:33:47.
0.113206, 57250, 2018-03-11 10:35:40.
0.112103, 57300, 2018-03-11 10:37:37.
0.11277, 57350, 2018-03-11 10:39:32.
0.111959, 57400, 2018-03-11 10:41:23.
0.112913, 57450, 2018-03-11 10:43:16.
0.111742, 57500, 2018-03-11 10:45:12.
0.114232, 57550, 2018-03-11 10:47:05.
0.112504, 57600, 2018-03-11 10:49:00.
0.116095, 57650, 2018-03-11 10:50:51.
0.112877, 57700, 2018-03-11 10:52:45.
0.113023, 57750, 2018-03-11 10:54:37.
0.113089, 57800, 2018-03-11 10:56:31.
0.112858, 57850, 2018-03-11 10:58:24.
0.122583, 57900, 2018-03-11 11:00:17.
0.11339, 57950, 2018-03-11 11:02:08.
0.117328, 58000, 2018-03-11 11:04:02.
0.112938, 58050, 2018-03-11 11:05:57.
0.113356, 58100, 2018-03-11 11:07:48.
